"x"
"ENSG00000187116"
"ENSG00000165801"
"ENSG00000086730"
"ENSG00000178904"
"ENSG00000154146"
"ENSG00000196182"
"ENSG00000173334"
"ENSG00000196668"
"ENSG00000134755"
"ENSG00000054983"
"ENSG00000162836"
"ENSG00000274173"
"ENSG00000160410"
"ENSG00000110446"
"ENSG00000163694"
"ENSG00000101307"
"ENSG00000258476"
"ENSG00000113719"
"ENSG00000070614"
"ENSG00000213937"
"ENSG00000101336"
"ENSG00000147459"
"ENSG00000159720"
"ENSG00000259642"
"ENSG00000169704"
"ENSG00000142347"
"ENSG00000278600"
"ENSG00000116514"
"ENSG00000028137"
"ENSG00000164683"
"ENSG00000126603"
"ENSG00000136689"
"ENSG00000233369"
"ENSG00000162881"
"ENSG00000027697"
"ENSG00000171700"
"ENSG00000163736"
"ENSG00000030582"
"ENSG00000173535"
"ENSG00000148841"
"ENSG00000186594"
"ENSG00000227500"
"ENSG00000085117"
"ENSG00000116337"
"ENSG00000171777"
"ENSG00000163191"
"ENSG00000174837"
"ENSG00000166900"
"ENSG00000273837"
"ENSG00000273018"
"ENSG00000276231"
"ENSG00000186350"
"ENSG00000180304"
"ENSG00000261222"
"ENSG00000140332"
"ENSG00000204301"
"ENSG00000012232"
"ENSG00000261888"
"ENSG00000034152"
"ENSG00000130775"
"ENSG00000204160"
"ENSG00000181409"
"ENSG00000170190"
"ENSG00000248323"
"ENSG00000159625"
"ENSG00000064225"
"ENSG00000066336"
"ENSG00000184221"
"ENSG00000178458"
"ENSG00000183570"
"ENSG00000163735"
"ENSG00000143797"
"ENSG00000160712"
"ENSG00000183386"
"ENSG00000151948"
"ENSG00000163041"
"ENSG00000142634"
"ENSG00000146592"
"ENSG00000196663"
"ENSG00000225342"
"ENSG00000104081"
"ENSG00000117298"
"ENSG00000134571"
"ENSG00000120280"
"ENSG00000149782"
"ENSG00000127507"
"ENSG00000111817"
"ENSG00000108179"
"ENSG00000165886"
"ENSG00000127920"
"ENSG00000189077"
"ENSG00000186642"
"ENSG00000177406"
"ENSG00000135083"
"ENSG00000101190"
"ENSG00000171219"
"ENSG00000090372"
"ENSG00000084234"
"ENSG00000105711"
"ENSG00000224397"
"ENSG00000275210"
"ENSG00000133961"
"ENSG00000135956"
"ENSG00000087266"
"ENSG00000205336"
"ENSG00000197380"
"ENSG00000275898"
"ENSG00000120885"
"ENSG00000226239"
"ENSG00000172243"
"ENSG00000127947"
"ENSG00000104093"
"ENSG00000100368"
"ENSG00000232517"
"ENSG00000153395"
"ENSG00000125510"
"ENSG00000141012"
"ENSG00000175489"
"ENSG00000002834"
"ENSG00000135677"
"ENSG00000163297"
"ENSG00000064666"
"ENSG00000116883"
"ENSG00000087903"
"ENSG00000204577"
"ENSG00000161040"
"ENSG00000114656"
"ENSG00000282416"
"ENSG00000254087"
"ENSG00000244405"
"ENSG00000137177"
"ENSG00000108405"
"ENSG00000156675"
"ENSG00000253981"
"ENSG00000177674"
"ENSG00000110047"
"ENSG00000165178"
"ENSG00000040487"
"ENSG00000267519"
"ENSG00000167565"
"ENSG00000160013"
"ENSG00000226091"
"ENSG00000179820"
"ENSG00000175130"
"ENSG00000181350"
"ENSG00000086062"
"ENSG00000203710"
"ENSG00000108932"
"ENSG00000135709"
"ENSG00000151743"
"ENSG00000184371"
"ENSG00000160570"
"ENSG00000114315"
"ENSG00000120318"
"ENSG00000268734"
"ENSG00000163545"
"ENSG00000185201"
"ENSG00000106348"
"ENSG00000187954"
"ENSG00000102882"
"ENSG00000174130"
"ENSG00000171860"
"ENSG00000158669"
"ENSG00000244617"
"ENSG00000125845"
"ENSG00000231233"
"ENSG00000173281"
"ENSG00000106012"
"ENSG00000132334"
"ENSG00000145491"
"ENSG00000258944"
"ENSG00000165626"
"ENSG00000179456"
"ENSG00000254477"
"ENSG00000171840"
"ENSG00000075624"
"ENSG00000135723"
"ENSG00000141179"
"ENSG00000180316"
"ENSG00000130595"
"ENSG00000236090"
"ENSG00000257038"
"ENSG00000196371"
"ENSG00000113140"
"ENSG00000150401"
"ENSG00000136404"
"ENSG00000167680"
"ENSG00000127948"
"ENSG00000166527"
"ENSG00000100985"
"ENSG00000266094"
"ENSG00000116017"
"ENSG00000166435"
"ENSG00000090376"
"ENSG00000196189"
"ENSG00000124102"
"ENSG00000022567"
"ENSG00000108774"
"ENSG00000263155"
"ENSG00000101335"
"ENSG00000243273"
"ENSG00000141506"
"ENSG00000054654"
"ENSG00000154845"
"ENSG00000243646"
"ENSG00000198373"
"ENSG00000173890"
"ENSG00000106714"
"ENSG00000111644"
"ENSG00000215196"
"ENSG00000113303"
"ENSG00000186529"
"ENSG00000197766"
"ENSG00000103187"
"ENSG00000122862"
"ENSG00000177156"
"ENSG00000060558"
"ENSG00000272839"
"ENSG00000147416"
"ENSG00000106780"
"ENSG00000145819"
"ENSG00000184014"
"ENSG00000182487"
"ENSG00000160685"
"ENSG00000172936"
"ENSG00000284052"
"ENSG00000175793"
"ENSG00000214110"
"ENSG00000140526"
"ENSG00000186469"
"ENSG00000123405"
"ENSG00000197548"
"ENSG00000111321"
"ENSG00000186047"
"ENSG00000205269"
"ENSG00000125744"
"ENSG00000116871"
"ENSG00000006327"
"ENSG00000266389"
"ENSG00000257715"
"ENSG00000158517"
"ENSG00000265666"
"ENSG00000185909"
"ENSG00000241399"
"ENSG00000111424"
"ENSG00000161911"
"ENSG00000172765"
"ENSG00000115828"
"ENSG00000268658"
"ENSG00000279549"
"ENSG00000170458"
"ENSG00000235655"
"ENSG00000136026"
"ENSG00000224152"
"ENSG00000254789"
"ENSG00000163737"
"ENSG00000179604"
"ENSG00000090339"
"ENSG00000211445"
"ENSG00000258819"
"ENSG00000142185"
"ENSG00000005961"
"ENSG00000119900"
"ENSG00000139946"
"ENSG00000100346"
"ENSG00000261662"
"ENSG00000198792"
"ENSG00000099308"
"ENSG00000116260"
"ENSG00000146112"
"ENSG00000236304"
"ENSG00000101265"
"ENSG00000133687"
"ENSG00000174125"
"ENSG00000100605"
"ENSG00000101916"
"ENSG00000184481"
"ENSG00000189067"
"ENSG00000168615"
"ENSG00000077327"
"ENSG00000258082"
"ENSG00000178814"
"ENSG00000168765"
"ENSG00000167705"
"ENSG00000138111"
"ENSG00000150681"
"ENSG00000085644"
"ENSG00000165879"
"ENSG00000166272"
"ENSG00000183688"
"ENSG00000103154"
"ENSG00000171310"
"ENSG00000117410"
"ENSG00000101152"
"ENSG00000184730"
"ENSG00000104974"
"ENSG00000180596"
"ENSG00000140749"
"ENSG00000158710"
"ENSG00000133612"
"ENSG00000176788"
"ENSG00000266903"
"ENSG00000149177"
"ENSG00000166188"
"ENSG00000114573"
"ENSG00000147394"
"ENSG00000105355"
"ENSG00000063015"
"ENSG00000181444"
"ENSG00000140859"
"ENSG00000177125"
"ENSG00000140519"
"ENSG00000130766"
"ENSG00000163564"
"ENSG00000072062"
"ENSG00000106799"
"ENSG00000165071"
"ENSG00000138621"
"ENSG00000145431"
"ENSG00000184389"
"ENSG00000239998"
"ENSG00000279821"
"ENSG00000074590"
"ENSG00000164938"
"ENSG00000109466"
"ENSG00000140044"
"ENSG00000100644"
"ENSG00000103313"
"ENSG00000164236"
"ENSG00000091317"
"ENSG00000174903"
"ENSG00000132357"
"ENSG00000136867"
"ENSG00000258738"
"ENSG00000165029"
"ENSG00000127954"
"ENSG00000119801"
"ENSG00000123643"
"ENSG00000163932"
"ENSG00000141526"
"ENSG00000140548"
"ENSG00000143119"
"ENSG00000105767"
"ENSG00000225331"
"ENSG00000126945"
"ENSG00000160999"
"ENSG00000163625"
"ENSG00000204482"
"ENSG00000279396"
"ENSG00000120899"
"ENSG00000170956"
"ENSG00000160223"
"ENSG00000197467"
"ENSG00000164597"
"ENSG00000280407"
"ENSG00000166523"
"ENSG00000015475"
"ENSG00000104885"
"ENSG00000100092"
"ENSG00000103381"
"ENSG00000126759"
"ENSG00000185950"
"ENSG00000089558"
"ENSG00000203644"
"ENSG00000101084"
"ENSG00000259330"
"ENSG00000228923"
"ENSG00000147894"
"ENSG00000167642"
"ENSG00000125538"
"ENSG00000166839"
"ENSG00000152213"
"ENSG00000108582"
"ENSG00000116729"
"ENSG00000091106"
"ENSG00000116273"
"ENSG00000125753"
"ENSG00000230747"
"ENSG00000196562"
"ENSG00000135823"
"ENSG00000120709"
"ENSG00000120949"
"ENSG00000116815"
"ENSG00000100292"
"ENSG00000196557"
"ENSG00000100055"
"ENSG00000264522"
"ENSG00000166925"
"ENSG00000173559"
"ENSG00000132470"
"ENSG00000138764"
"ENSG00000173338"
"ENSG00000090238"
"ENSG00000196118"
"ENSG00000176170"
"ENSG00000167613"
"ENSG00000260190"
"ENSG00000114353"
"ENSG00000165702"
"ENSG00000172006"
"ENSG00000160325"
"ENSG00000150977"
"ENSG00000134545"
"ENSG00000128604"
"ENSG00000229124"
"ENSG00000120306"
"ENSG00000181220"
"ENSG00000074416"
"ENSG00000128928"
"ENSG00000250616"
"ENSG00000143162"
"ENSG00000139572"
"ENSG00000138801"
"ENSG00000168454"
"ENSG00000159714"
"ENSG00000178719"
"ENSG00000196743"
"ENSG00000092758"
"ENSG00000230438"
"ENSG00000111261"
"ENSG00000170909"
"ENSG00000151726"
"ENSG00000175591"
"ENSG00000156642"
"ENSG00000074657"
"ENSG00000131389"
"ENSG00000105352"
"ENSG00000197208"
"ENSG00000167996"
"ENSG00000177885"
"ENSG00000176463"
"ENSG00000106366"
"ENSG00000233901"
"ENSG00000266412"
"ENSG00000219507"
"ENSG00000005893"
"ENSG00000120051"
"ENSG00000115602"
"ENSG00000140030"
"ENSG00000128918"
"ENSG00000268555"
"ENSG00000068323"
"ENSG00000155465"
"ENSG00000134222"
"ENSG00000157514"
"ENSG00000143344"
"ENSG00000111788"
"ENSG00000128271"
"ENSG00000090674"
"ENSG00000125735"
"ENSG00000196352"
"ENSG00000119655"
"ENSG00000157193"
"ENSG00000158869"
"ENSG00000284690"
"ENSG00000064270"
"ENSG00000111554"
"ENSG00000125731"
"ENSG00000260401"
"ENSG00000108309"
"ENSG00000132003"
"ENSG00000076662"
"ENSG00000150457"
"ENSG00000134287"
"ENSG00000112137"
"ENSG00000182253"
"ENSG00000197279"
"ENSG00000245848"
"ENSG00000133812"
"ENSG00000262810"
"ENSG00000162889"
"ENSG00000159713"
"ENSG00000101160"
"ENSG00000175471"
"ENSG00000165238"
"ENSG00000007516"
"ENSG00000165097"
"ENSG00000122694"
"ENSG00000227591"
"ENSG00000113742"
"ENSG00000196812"
"ENSG00000008130"
"ENSG00000100083"
"ENSG00000205045"
"ENSG00000110046"
"ENSG00000127663"
"ENSG00000114626"
"ENSG00000109103"
"ENSG00000187775"
"ENSG00000137312"
"ENSG00000131669"
"ENSG00000137414"
"ENSG00000072954"
"ENSG00000118495"
"ENSG00000077157"
"ENSG00000163221"
"ENSG00000129925"
"ENSG00000234975"
"ENSG00000173200"
"ENSG00000125462"
"ENSG00000131759"
"ENSG00000250548"
"ENSG00000107957"
"ENSG00000161013"
"ENSG00000268069"
"ENSG00000105501"
"ENSG00000143622"
"ENSG00000129355"
"ENSG00000126262"
"ENSG00000277053"
"ENSG00000103196"
"ENSG00000204315"
"ENSG00000153786"
"ENSG00000118515"
"ENSG00000124224"
"ENSG00000147400"
"ENSG00000152492"
"ENSG00000116701"
"ENSG00000168769"
"ENSG00000158615"
"ENSG00000089693"
"ENSG00000213722"
"ENSG00000197746"
"ENSG00000136816"
"ENSG00000130517"
"ENSG00000275379"
"ENSG00000134698"
"ENSG00000067057"
"ENSG00000143384"
"ENSG00000222852"
"ENSG00000102349"
"ENSG00000168497"
"ENSG00000154928"
"ENSG00000180758"
"ENSG00000278998"
"ENSG00000267174"
"ENSG00000112195"
"ENSG00000134070"
"ENSG00000261997"
"ENSG00000154099"
"ENSG00000158792"
"ENSG00000230257"
"ENSG00000104969"
"ENSG00000162174"
"ENSG00000276900"
"ENSG00000125772"
"ENSG00000139370"
"ENSG00000100365"
"ENSG00000256433"
"ENSG00000134668"
"ENSG00000154589"
"ENSG00000141096"
"ENSG00000103005"
"ENSG00000236056"
"ENSG00000110057"
"ENSG00000143669"
"ENSG00000213654"
"ENSG00000279117"
"ENSG00000131187"
"ENSG00000218809"
"ENSG00000142669"
"ENSG00000179362"
"ENSG00000174405"
"ENSG00000141905"
"ENSG00000179082"
"ENSG00000078804"
"ENSG00000233614"
"ENSG00000124491"
"ENSG00000135587"
"ENSG00000140350"
"ENSG00000129219"
"ENSG00000121316"
"ENSG00000130592"
"ENSG00000162711"
"ENSG00000230107"
"ENSG00000121454"
"ENSG00000137449"
"ENSG00000207980"
"ENSG00000283525"
"ENSG00000277150"
"ENSG00000184588"
"ENSG00000162702"
"ENSG00000064601"
"ENSG00000142025"
"ENSG00000101236"
"ENSG00000186074"
"ENSG00000232629"
"ENSG00000185920"
"ENSG00000197329"
"ENSG00000157557"
"ENSG00000183625"
"ENSG00000213719"
"ENSG00000139433"
"ENSG00000116741"
"ENSG00000101331"
"ENSG00000238005"
"ENSG00000087074"
"ENSG00000223361"
"ENSG00000171992"
"ENSG00000125733"
"ENSG00000051128"
"ENSG00000102145"
"ENSG00000127528"
"ENSG00000256581"
"ENSG00000204131"
"ENSG00000128438"
"ENSG00000159128"
"ENSG00000145979"
"ENSG00000162413"
"ENSG00000164823"
"ENSG00000282458"
"ENSG00000100422"
"ENSG00000125149"
"ENSG00000166091"
"ENSG00000156639"
"ENSG00000151422"
"ENSG00000185215"
"ENSG00000099337"
"ENSG00000246263"
"ENSG00000158104"
"ENSG00000139832"
"ENSG00000141401"
"ENSG00000168010"
"ENSG00000118689"
"ENSG00000151651"
"ENSG00000159388"
"ENSG00000230989"
"ENSG00000126432"
"ENSG00000082458"
"ENSG00000068001"
"ENSG00000087086"
"ENSG00000174007"
"ENSG00000186635"
"ENSG00000253676"
"ENSG00000170275"
"ENSG00000172724"
"ENSG00000104915"
"ENSG00000106367"
"ENSG00000140199"
"ENSG00000160404"
"ENSG00000179833"
"ENSG00000169554"
"ENSG00000167604"
"ENSG00000197903"
"ENSG00000160961"
"ENSG00000115009"
"ENSG00000186197"
"ENSG00000137563"
"ENSG00000197622"
"ENSG00000255112"
"ENSG00000284526"
"ENSG00000104870"
"ENSG00000102096"
"ENSG00000163563"
"ENSG00000170525"
"ENSG00000273253"
"ENSG00000265975"
"ENSG00000060982"
"ENSG00000128011"
"ENSG00000178789"
"ENSG00000283378"
"ENSG00000100906"
"ENSG00000087152"
"ENSG00000223553"
"ENSG00000100897"
"ENSG00000080815"
"ENSG00000168060"
"ENSG00000163874"
"ENSG00000258102"
"ENSG00000155957"
"ENSG00000071553"
"ENSG00000204110"
"ENSG00000100647"
"ENSG00000105339"
"ENSG00000074660"
"ENSG00000144909"
"ENSG00000101421"
"ENSG00000173153"
"ENSG00000183690"
"ENSG00000108819"
"ENSG00000223612"
"ENSG00000101856"
"ENSG00000110911"
"ENSG00000072682"
"ENSG00000269119"
"ENSG00000092531"
"ENSG00000271425"
"ENSG00000101425"
"ENSG00000138678"
"ENSG00000222009"
"ENSG00000120645"
"ENSG00000224086"
"ENSG00000075426"
"ENSG00000108175"
"ENSG00000123610"
"ENSG00000125734"
"ENSG00000130724"
"ENSG00000160014"
"ENSG00000267632"
"ENSG00000110042"
"ENSG00000122877"
"ENSG00000141968"
"ENSG00000133805"
"ENSG00000185905"
"ENSG00000072518"
"ENSG00000229153"
"ENSG00000100077"
"ENSG00000174132"
"ENSG00000263528"
"ENSG00000156265"
"ENSG00000255240"
"ENSG00000113070"
"ENSG00000206567"
"ENSG00000155093"
"ENSG00000156860"
"ENSG00000248472"
"ENSG00000248546"
"ENSG00000167470"
"ENSG00000126003"
"ENSG00000172673"
"ENSG00000271605"
"ENSG00000170962"
"ENSG00000151065"
"ENSG00000254415"
"ENSG00000212743"
"ENSG00000266651"
"ENSG00000127838"
"ENSG00000169504"
"ENSG00000165685"
"ENSG00000033327"
"ENSG00000123219"
"ENSG00000182117"
"ENSG00000105656"
"ENSG00000130768"
"ENSG00000135363"
"ENSG00000011600"
"ENSG00000163357"
"ENSG00000153317"
"ENSG00000270956"
"ENSG00000239887"
"ENSG00000235217"
"ENSG00000114784"
"ENSG00000167193"
"ENSG00000005249"
"ENSG00000215244"
"ENSG00000197555"
"ENSG00000012779"
"ENSG00000152443"
"ENSG00000052126"
"ENSG00000204420"
"ENSG00000276649"
"ENSG00000072401"
"ENSG00000180891"
"ENSG00000277496"
"ENSG00000185156"
"ENSG00000062716"
"ENSG00000137575"
"ENSG00000177105"
"ENSG00000254281"
"ENSG00000178202"
"ENSG00000170448"
"ENSG00000187556"
"ENSG00000106785"
"ENSG00000175274"
"ENSG00000106009"
"ENSG00000164713"
"ENSG00000101162"
"ENSG00000136156"
"ENSG00000171631"
"ENSG00000186480"
"ENSG00000136238"
"ENSG00000185340"
"ENSG00000105518"
"ENSG00000177169"
"ENSG00000250274"
"ENSG00000281162"
"ENSG00000197324"
"ENSG00000258732"
"ENSG00000214530"
"ENSG00000272449"
"ENSG00000123810"
"ENSG00000099785"
"ENSG00000175711"
"ENSG00000139890"
"ENSG00000235488"
"ENSG00000158769"
"ENSG00000032444"
"ENSG00000130382"
"ENSG00000174123"
"ENSG00000183283"
"ENSG00000133317"
"ENSG00000267365"
"ENSG00000268858"
"ENSG00000088832"
"ENSG00000133318"
"ENSG00000196428"
"ENSG00000141337"
"ENSG00000268081"
"ENSG00000116685"
"ENSG00000148737"
"ENSG00000162415"
"ENSG00000237169"
"ENSG00000268220"
"ENSG00000183318"
"ENSG00000103355"
"ENSG00000132155"
"ENSG00000196353"
"ENSG00000034713"
"ENSG00000177663"
"ENSG00000179862"
"ENSG00000148572"
"ENSG00000277203"
"ENSG00000162783"
"ENSG00000170296"
"ENSG00000130433"
"ENSG00000112977"
"ENSG00000272483"
"ENSG00000169905"
"ENSG00000105723"
"ENSG00000132510"
"ENSG00000135929"
"ENSG00000198756"
"ENSG00000070610"
"ENSG00000127946"
"ENSG00000177707"
"ENSG00000173926"
"ENSG00000162704"
"ENSG00000173391"
"ENSG00000136603"
"ENSG00000135404"
"ENSG00000165983"
"ENSG00000166750"
"ENSG00000225889"
"ENSG00000118855"
"ENSG00000131018"
"ENSG00000159556"
"ENSG00000213246"
"ENSG00000144749"
"ENSG00000198814"
"ENSG00000119729"
"ENSG00000101460"
"ENSG00000177575"
"ENSG00000231826"
"ENSG00000163521"
"ENSG00000165025"
"ENSG00000188897"
"ENSG00000233214"
"ENSG00000272540"
"ENSG00000251127"
"ENSG00000257878"
"ENSG00000162511"
"ENSG00000161920"
"ENSG00000109272"
"ENSG00000273188"
"ENSG00000068697"
"ENSG00000168591"
"ENSG00000129055"
"ENSG00000116954"
"ENSG00000237772"
"ENSG00000143067"
"ENSG00000197063"
"ENSG00000117115"
"ENSG00000112242"
"ENSG00000050130"
"ENSG00000196132"
"ENSG00000227920"
"ENSG00000120162"
"ENSG00000148400"
"ENSG00000125898"
"ENSG00000112303"
"ENSG00000236534"
"ENSG00000105371"
"ENSG00000109458"
"ENSG00000154813"
"ENSG00000127527"
"ENSG00000101189"
"ENSG00000175040"
"ENSG00000127666"
"ENSG00000113658"
"ENSG00000130584"
"ENSG00000123685"
"ENSG00000172270"
"ENSG00000243417"
"ENSG00000088726"
"ENSG00000140564"
"ENSG00000069399"
"ENSG00000203721"
"ENSG00000084764"
"ENSG00000140848"
"ENSG00000160255"
"ENSG00000225611"
"ENSG00000173482"
"ENSG00000146232"
"ENSG00000145901"
"ENSG00000134871"
"ENSG00000186517"
"ENSG00000122122"
"ENSG00000153443"
"ENSG00000124356"
"ENSG00000093134"
"ENSG00000000938"
"ENSG00000087157"
"ENSG00000186481"
"ENSG00000186496"
"ENSG00000278189"
"ENSG00000092847"
"ENSG00000141480"
"ENSG00000175029"
"ENSG00000100599"
"ENSG00000170113"
"ENSG00000177324"
"ENSG00000152818"
"ENSG00000076513"
"ENSG00000145675"
"ENSG00000154127"
"ENSG00000110799"
"ENSG00000111962"
"ENSG00000186162"
"ENSG00000186301"
"ENSG00000131831"
"ENSG00000108518"
"ENSG00000125730"
"ENSG00000197837"
"ENSG00000011198"
"ENSG00000260078"
"ENSG00000166734"
"ENSG00000270629"
"ENSG00000064687"
"ENSG00000235092"
"ENSG00000225190"
"ENSG00000238083"
"ENSG00000183597"
"ENSG00000141741"
"ENSG00000147533"
"ENSG00000151893"
"ENSG00000159267"
"ENSG00000008056"
"ENSG00000260152"
"ENSG00000161944"
"ENSG00000172530"
"ENSG00000277763"
"ENSG00000173083"
"ENSG00000173166"
"ENSG00000211455"
"ENSG00000170892"
"ENSG00000100364"
"ENSG00000259379"
"ENSG00000225062"
"ENSG00000108960"
"ENSG00000112149"
"ENSG00000096070"
"ENSG00000196730"
"ENSG00000260086"
"ENSG00000215717"
"ENSG00000144655"
"ENSG00000197948"
"ENSG00000255197"
"ENSG00000198818"
"ENSG00000259374"
"ENSG00000136295"
"ENSG00000138617"
"ENSG00000125037"
"ENSG00000114745"
"ENSG00000099331"
"ENSG00000198858"
"ENSG00000126583"
"ENSG00000076944"
"ENSG00000141854"
"ENSG00000137076"
"ENSG00000010278"
"ENSG00000100439"
"ENSG00000112096"
"ENSG00000082438"
"ENSG00000270030"
"ENSG00000151023"
"ENSG00000110400"
"ENSG00000136630"
"ENSG00000105327"
"ENSG00000272941"
"ENSG00000177359"
"ENSG00000153815"
"ENSG00000108861"
"ENSG00000177311"
"ENSG00000232528"
"ENSG00000110880"
"ENSG00000109452"
"ENSG00000142657"
"ENSG00000233276"
"ENSG00000137261"
"ENSG00000156931"
"ENSG00000153310"
"ENSG00000204310"
"ENSG00000143891"
"ENSG00000198833"
"ENSG00000100461"
"ENSG00000277969"
"ENSG00000242498"
"ENSG00000107263"
"ENSG00000108639"
"ENSG00000151458"
"ENSG00000160972"
"ENSG00000107341"
"ENSG00000235314"
"ENSG00000196684"
"ENSG00000160796"
"ENSG00000033100"
"ENSG00000234965"
"ENSG00000178802"
"ENSG00000015285"
"ENSG00000282508"
"ENSG00000168374"
"ENSG00000185825"
"ENSG00000206077"
"ENSG00000251259"
"ENSG00000160785"
"ENSG00000095303"
"ENSG00000196914"
"ENSG00000262703"
"ENSG00000068383"
"ENSG00000173210"
"ENSG00000144040"
"ENSG00000163110"
"ENSG00000142552"
"ENSG00000135912"
"ENSG00000174500"
"ENSG00000162438"
"ENSG00000138078"
"ENSG00000275131"
"ENSG00000219665"
"ENSG00000259959"
"ENSG00000113073"
"ENSG00000121933"
"ENSG00000185024"
"ENSG00000273356"
"ENSG00000072952"
"ENSG00000164308"
"ENSG00000141985"
"ENSG00000139318"
"ENSG00000213753"
"ENSG00000115325"
"ENSG00000198885"
"ENSG00000184497"
"ENSG00000115762"
"ENSG00000265185"
"ENSG00000198648"
"ENSG00000135636"
"ENSG00000199024"
"ENSG00000136826"
"ENSG00000225873"
"ENSG00000118900"
"ENSG00000224769"
"ENSG00000137486"
"ENSG00000255224"
"ENSG00000135114"
"ENSG00000165233"
"ENSG00000166920"
"ENSG00000150656"
"ENSG00000128641"
"ENSG00000164715"
"ENSG00000158109"
"ENSG00000135821"
"ENSG00000087258"
"ENSG00000271742"
"ENSG00000122644"
"ENSG00000179761"
"ENSG00000042493"
"ENSG00000124116"
"ENSG00000224846"
"ENSG00000120992"
"ENSG00000100902"
"ENSG00000273055"
"ENSG00000187699"
"ENSG00000198723"
"ENSG00000163964"
"ENSG00000177946"
"ENSG00000173825"
"ENSG00000167995"
"ENSG00000103047"
"ENSG00000175782"
"ENSG00000274986"
"ENSG00000173208"
"ENSG00000130066"
"ENSG00000275725"
"ENSG00000187266"
"ENSG00000241886"
"ENSG00000255274"
"ENSG00000155097"
"ENSG00000113758"
"ENSG00000005175"
"ENSG00000232680"
"ENSG00000126266"
"ENSG00000249138"
"ENSG00000198055"
"ENSG00000161011"
"ENSG00000153291"
"ENSG00000118508"
"ENSG00000261120"
"ENSG00000155926"
"ENSG00000138642"
"ENSG00000188636"
"ENSG00000123975"
"ENSG00000103160"
"ENSG00000196151"
"ENSG00000182195"
"ENSG00000138443"
"ENSG00000198959"
"ENSG00000091490"
"ENSG00000111802"
"ENSG00000114948"
"ENSG00000268049"
"ENSG00000041880"
"ENSG00000105131"
"ENSG00000180953"
"ENSG00000089902"
"ENSG00000104343"
"ENSG00000226564"
"ENSG00000158882"
"ENSG00000074370"
"ENSG00000172575"
"ENSG00000119922"
"ENSG00000157107"
"ENSG00000165804"
"ENSG00000165030"
"ENSG00000174574"
"ENSG00000008513"
"ENSG00000179818"
"ENSG00000169902"
"ENSG00000159346"
"ENSG00000106603"
"ENSG00000111725"
"ENSG00000183918"
"ENSG00000153561"
